customer_id,institution_type,region,product_tier,account_age_months,monthly_transaction_volume,avg_transaction_value,api_calls_per_month,num_active_users,revenue_monthly,support_tickets_6m,support_tier,days_since_last_login,feature_adoption_score,payment_method,payment_delay_days,contract_months_remaining,num_integrations,churn
INST_00210,Credit Union,Latin America,Enterprise,57,18235,404.08,3761,149,33375.08,11,Standard,7,93.4,Credit Card,0,14,4,0
INST_00211,Investment Firm,North America,Professional,18,1746,149.29,227644,1567,6989.72,8,Standard,9,80.2,Invoice,10,31,3,0
INST_00212,Investment Firm,North America,Basic,46,1053,326.98,104055,48,2959.25,11,Standard,6,99.1,Invoice,4,29,2,0
INST_00213,Bank,Asia Pacific,Professional,1,11146,446.11,140446,640,33326.28,6,Standard,2,59.0,ACH,7,21,3,1
INST_00214,Insurance Company,North America,Enterprise,17,831,684.57,373494,3,1499.38,8,Priority,0,64.4,ACH,5,20,3,1
INST_00215,Bank,Europe,Professional,18,476,2442.54,24880,1212,7376.55,10,Standard,5,72.2,ACH,7,35,6,1
INST_00216,Bank,Europe,Professional,47,4499,227.85,4820,29,4602.61,8,Standard,4,39.3,Wire Transfer,2,13,6,0
INST_00217,Insurance Company,Asia Pacific,Professional,2,2265,792.55,18873,187,1290.62,8,Priority,0,33.5,Credit Card,4,15,5,1
INST_00218,Investment Firm,North America,Professional,6,461,85.55,9414,308,7458.21,4,Standard,13,77.5,Credit Card,2,18,6,0
INST_00219,Insurance Company,North America,Basic,12,7749,245.59,7602,216,14954.35,5,Standard,4,87.4,ACH,6,25,6,0
INST_00220,Investment Firm,North America,Professional,48,5983,634.01,27619,122,1216.53,6,Premium,4,63.2,Wire Transfer,1,18,6,0
INST_00221,Investment Firm,Europe,Professional,67,1737,924.74,13800,15,9800.42,15,Standard,3,80.2,Credit Card,2,21,9,0
INST_00222,Bank,North America,Enterprise,118,1925,163.39,7127,29,500.0,8,Priority,9,73.3,Credit Card,8,13,3,0
INST_00223,Credit Union,North America,Basic,76,6036,237.71,15243,892,1018.68,7,Standard,0,66.6,Invoice,0,2,8,0
INST_00224,Bank,North America,Basic,1,17774,2327.77,50184,50,2474.96,5,Priority,1,76.5,ACH,2,21,4,1
INST_00225,Bank,North America,Professional,1,1950,1626.67,92468,123,8400.16,10,Priority,16,86.4,Credit Card,4,22,4,1
INST_00226,Payment Processor,Europe,Professional,3,7958,518.09,1989,10,18105.52,9,Standard,0,92.0,ACH,0,11,3,1
INST_00227,Credit Union,Latin America,Professional,10,6959,50.0,13977,696,5564.9,11,Standard,6,70.7,Credit Card,4,22,5,0
INST_00228,Payment Processor,North America,Basic,42,11147,8212.06,17818,13,11497.6,6,Priority,1,77.1,ACH,2,22,8,0
INST_00229,Investment Firm,Europe,Basic,53,3162,393.89,3737,771,3862.72,7,Priority,5,92.0,ACH,1,12,6,0
INST_00230,Insurance Company,Asia Pacific,Professional,4,758,277.25,18406,21,9019.3,7,Standard,5,79.0,Credit Card,0,26,5,1
INST_00231,Credit Union,Europe,Professional,23,1489,215.54,27501,921,8332.04,9,Standard,7,78.2,ACH,4,21,7,0
INST_00232,Investment Firm,Asia Pacific,Enterprise,59,4985,633.74,47966,151,2290.37,4,Standard,1,65.8,ACH,17,3,3,0
INST_00233,Credit Union,Europe,Professional,14,45601,641.56,24729,54,2883.99,8,Priority,7,77.3,ACH,7,16,8,0
INST_00234,Bank,Europe,Professional,2,1442,1262.38,5875,2645,12090.69,13,Standard,10,42.3,Invoice,2,31,4,1
INST_00235,Insurance Company,North America,Professional,14,9968,132.78,450469,131,74468.52,10,Standard,1,94.8,ACH,1,27,4,0
INST_00236,Bank,Asia Pacific,Professional,11,1822,277.27,76396,77,30038.28,1,Priority,10,89.3,Wire Transfer,6,5,2,0
INST_00237,Bank,Asia Pacific,Professional,20,3518,4613.1,50467,762,903.55,6,Standard,0,91.0,Wire Transfer,9,34,8,0
INST_00238,Investment Firm,North America,Enterprise,13,28943,528.22,99433,10,908.35,10,Standard,2,42.4,Wire Transfer,2,9,7,0
INST_00239,Bank,North America,Basic,1,9380,327.99,31790,1,2200.75,4,Priority,3,39.0,ACH,0,12,1,1
INST_00240,Payment Processor,Middle East,Professional,120,463,130.33,151668,1193,5700.92,11,Standard,2,91.7,Wire Transfer,4,7,3,0
INST_00241,Payment Processor,Europe,Basic,18,1263,740.35,23987,32,5283.71,11,Standard,9,61.6,Invoice,0,26,8,1
INST_00242,Payment Processor,Europe,Professional,15,19620,1390.23,22084,703,31584.46,11,Priority,2,49.0,ACH,0,20,5,0
INST_00243,Credit Union,Latin America,Professional,74,3687,1152.29,57116,161,34292.09,9,Premium,9,75.5,ACH,0,20,5,0
INST_00244,Bank,Asia Pacific,Basic,4,532,295.73,234341,18,4956.71,10,Standard,0,85.0,ACH,1,24,5,1
INST_00245,Payment Processor,Europe,Enterprise,5,872,622.35,212792,442,3492.79,9,Priority,2,23.4,ACH,7,21,5,1
INST_00246,Credit Union,Asia Pacific,Basic,39,8563,2998.87,53598,70,10669.24,17,Premium,17,54.2,ACH,8,12,7,0
INST_00247,Payment Processor,Latin America,Professional,7,13248,1458.35,47806,21,24216.8,9,Standard,3,85.9,Wire Transfer,14,33,2,0
INST_00248,Payment Processor,Europe,Enterprise,38,3061,157.43,62571,22,11255.98,13,Priority,4,61.5,ACH,8,20,2,0
INST_00249,Payment Processor,Europe,Basic,7,122145,50.0,96609,6,2572.62,7,Standard,9,42.6,Wire Transfer,1,26,7,0
INST_00250,Bank,North America,Professional,1,10262,576.01,154522,306,1961.8,10,Standard,0,76.4,ACH,3,5,9,0
INST_00251,Credit Union,Middle East,Basic,17,2068,1051.82,15446,27,928.99,10,Standard,8,74.0,Wire Transfer,4,13,9,1
INST_00252,Payment Processor,Asia Pacific,Basic,5,876,109.17,159068,139,6569.74,10,Priority,0,66.2,Invoice,0,27,10,1
INST_00253,Bank,North America,Professional,34,690,399.2,36845,107,12514.96,4,Priority,5,67.8,Wire Transfer,2,12,1,0
INST_00254,Bank,Latin America,Enterprise,24,4930,293.99,58477,27,14798.3,4,Standard,6,40.5,Wire Transfer,1,26,10,0
INST_00255,Investment Firm,Europe,Basic,61,1432,457.21,175066,9,27657.18,5,Standard,1,83.3,Wire Transfer,6,17,3,0
INST_00256,Payment Processor,North America,Professional,36,36703,209.84,67547,10000,45272.92,5,Standard,13,81.0,Wire Transfer,0,28,5,0
INST_00257,Investment Firm,Europe,Professional,4,26888,1898.11,87028,135,624.87,5,Standard,5,96.9,ACH,1,26,6,0
INST_00258,Investment Firm,Europe,Enterprise,38,7704,481.82,12281,3952,9019.5,6,Priority,1,76.2,ACH,0,9,7,0
INST_00259,Bank,Latin America,Basic,24,508,140.5,208452,1208,9498.5,6,Priority,13,71.4,Credit Card,3,5,8,0
INST_00260,Investment Firm,North America,Professional,26,1087,1213.12,62538,83,4398.77,13,Premium,12,54.2,ACH,1,13,3,0
INST_00261,Payment Processor,Asia Pacific,Professional,42,19604,88.5,26611,205,1418.68,7,Standard,7,63.4,ACH,0,9,8,0
INST_00262,Bank,Europe,Professional,20,1281,1884.45,114876,195,42913.63,11,Standard,3,55.3,ACH,5,12,4,0
INST_00263,Credit Union,North America,Enterprise,15,16045,1325.14,1068477,4103,2032.66,9,Standard,4,76.1,Invoice,9,2,8,0
INST_00264,Payment Processor,Middle East,Enterprise,24,6074,2138.22,3814,660,500.0,9,Standard,8,57.7,ACH,1,16,6,0
INST_00265,Insurance Company,Europe,Basic,8,3221,333.65,6597,34,5064.99,3,Priority,2,61.0,ACH,0,24,5,1
INST_00266,Investment Firm,North America,Professional,4,1038,222.44,1236701,279,3439.92,12,Standard,6,69.5,Wire Transfer,5,12,3,1
INST_00267,Insurance Company,Europe,Professional,23,2587,446.23,41774,631,79741.54,4,Standard,6,53.2,ACH,0,24,3,0
INST_00268,Credit Union,Latin America,Professional,6,3961,364.55,29328,17,10244.96,10,Standard,1,79.4,Credit Card,1,24,6,1
INST_00269,Bank,North America,Professional,1,14027,184.33,18525,361,3109.15,3,Standard,0,62.8,ACH,1,2,7,1
INST_00270,Insurance Company,North America,Professional,1,789,207.61,134949,1672,3658.17,6,Standard,1,83.0,Wire Transfer,12,29,6,0
INST_00271,Insurance Company,North America,Professional,22,2009,259.91,1106675,31,3595.34,6,Premium,0,61.2,ACH,2,3,4,0
INST_00272,Payment Processor,North America,Enterprise,10,3188,99.09,8121,40,136721.33,6,Priority,9,38.8,Wire Transfer,3,18,2,0
INST_00273,Payment Processor,Asia Pacific,Basic,33,8054,910.1,19047,1198,13537.59,5,Standard,11,47.7,ACH,7,32,3,0
INST_00274,Credit Union,Europe,Enterprise,11,763,378.89,13015,78,595.42,3,Standard,11,90.7,ACH,9,32,4,0
INST_00275,Credit Union,North America,Professional,15,413,278.65,66124,25,3406.16,11,Priority,18,63.9,Credit Card,0,14,5,0
INST_00276,Insurance Company,North America,Professional,12,8192,106.44,137804,726,4743.6,8,Standard,0,78.4,ACH,7,0,2,1
INST_00277,Investment Firm,North America,Enterprise,25,305,100.24,250546,419,933.23,10,Standard,18,87.3,Invoice,7,20,8,0
INST_00278,Insurance Company,Latin America,Professional,10,20485,4117.89,69569,175,500.0,5,Standard,4,81.4,ACH,10,35,5,1
INST_00279,Insurance Company,North America,Professional,79,2359,190.05,964147,1123,12008.2,9,Standard,3,66.3,Credit Card,7,24,2,0
INST_00280,Payment Processor,Middle East,Professional,66,292,839.36,9300,1276,1470.05,14,Premium,1,76.5,Wire Transfer,0,7,6,1
INST_00281,Bank,Europe,Professional,45,1450,490.37,6299,127,31989.32,8,Standard,4,97.0,Credit Card,1,19,5,0
INST_00282,Credit Union,North America,Enterprise,60,5264,50.0,199589,5186,4975.55,10,Priority,8,89.0,Credit Card,2,20,4,0
INST_00283,Bank,Latin America,Enterprise,14,1340,3466.64,26482,2565,2412.93,6,Standard,0,67.2,ACH,0,27,5,0
INST_00284,Investment Firm,Europe,Basic,18,3071,916.81,2796,4,500.0,16,Standard,26,83.4,ACH,0,30,0,0
INST_00285,Bank,Asia Pacific,Basic,32,9046,160.58,13710,23,30744.82,10,Priority,17,58.4,ACH,7,30,9,0
INST_00286,Credit Union,Middle East,Professional,28,2201,389.93,32321,2,7633.41,10,Priority,15,48.4,Credit Card,0,31,3,0
INST_00287,Credit Union,North America,Basic,53,731,101.59,8355,82,2509.17,9,Priority,3,66.0,Credit Card,11,32,5,0
INST_00288,Bank,North America,Professional,30,1903,3610.01,4807,16,1292.8,8,Standard,13,66.2,ACH,1,13,1,0
INST_00289,Investment Firm,Asia Pacific,Basic,120,24890,135.75,16131,34,54102.56,9,Priority,0,96.8,Invoice,3,13,5,0
INST_00290,Bank,North America,Professional,10,37331,215.36,4461,1056,995.92,10,Priority,16,73.8,Credit Card,1,16,2,1
INST_00291,Bank,North America,Basic,42,144,168.09,57107,6,2827.16,7,Standard,13,78.5,ACH,14,25,5,1
INST_00292,Insurance Company,North America,Professional,28,15314,444.28,1193,187,11552.04,6,Standard,6,51.3,Wire Transfer,3,0,4,0
INST_00293,Credit Union,North America,Professional,28,4338,2088.87,25226,185,43310.48,4,Priority,7,64.6,Wire Transfer,4,14,5,0
INST_00294,Bank,Asia Pacific,Professional,9,11920,3453.87,48014,127,3552.9,10,Standard,3,74.4,Wire Transfer,10,2,10,0
INST_00295,Credit Union,North America,Enterprise,36,1305,249.94,19229,187,1632.35,6,Priority,20,60.9,Wire Transfer,0,23,3,0
INST_00296,Insurance Company,Europe,Enterprise,55,210,635.18,113531,2,4187.63,4,Priority,0,63.0,Credit Card,0,10,7,1
INST_00297,Bank,Europe,Professional,5,7163,445.09,2819,34,19085.92,13,Priority,15,68.5,Credit Card,18,2,5,1
INST_00298,Investment Firm,Europe,Basic,23,726,124.22,7695,2386,26744.72,5,Standard,2,89.1,ACH,12,3,1,1
INST_00299,Bank,North America,Enterprise,11,371,7383.97,13425,17,624.69,5,Standard,11,56.2,Credit Card,1,32,5,0
INST_00300,Bank,Asia Pacific,Enterprise,109,412,2070.02,64156,2980,5839.56,7,Priority,0,66.7,ACH,4,30,9,0
INST_00301,Credit Union,North America,Enterprise,15,7342,506.2,30569,11,571.69,8,Priority,1,76.7,ACH,5,27,7,0
INST_00302,Credit Union,Asia Pacific,Basic,6,3674,2692.57,548558,9,18514.8,5,Standard,1,85.7,Credit Card,13,10,5,0
INST_00303,Investment Firm,Latin America,Enterprise,11,9640,1727.67,6576,26,9261.08,9,Priority,26,29.7,Invoice,1,17,6,0
INST_00304,Insurance Company,Europe,Basic,25,8132,445.07,2717,1132,1234.25,12,Standard,1,56.4,Invoice,7,33,1,0
INST_00305,Payment Processor,Europe,Professional,1,1585,596.55,322427,55,49080.56,9,Standard,3,77.5,Credit Card,0,31,3,0
INST_00306,Credit Union,Europe,Enterprise,22,2681,2476.38,2575,276,8123.53,6,Premium,2,61.2,Credit Card,4,25,9,0
INST_00307,Bank,North America,Basic,64,1384,129.62,61364,169,6889.74,6,Priority,29,87.3,Invoice,1,28,6,0
INST_00308,Insurance Company,Latin America,Enterprise,45,2174,3006.19,5074,134,3756.84,9,Priority,6,25.6,Credit Card,1,0,2,1
INST_00309,Bank,Latin America,Professional,1,698,307.93,988,1470,4855.87,8,Priority,3,56.1,Wire Transfer,3,26,5,1
INST_00310,Credit Union,North America,Enterprise,120,5354,2513.95,12554,595,2773.25,9,Standard,16,39.2,Wire Transfer,1,17,3,0
INST_00311,Bank,Europe,Basic,28,14953,400.91,84901,18,1616.77,11,Priority,8,53.0,Credit Card,29,6,3,0
INST_00312,Bank,Latin America,Enterprise,4,875,604.94,3523,90,31060.61,8,Priority,8,95.2,Wire Transfer,5,34,3,0
INST_00313,Payment Processor,Middle East,Basic,1,20371,387.16,52268,3422,2346.98,6,Standard,4,78.6,Invoice,9,31,8,1
INST_00314,Insurance Company,Europe,Professional,4,3534,213.11,69168,263,2231.41,5,Priority,4,88.3,ACH,1,30,4,0
INST_00315,Investment Firm,Europe,Professional,43,4279,291.76,3269,9,4048.33,8,Priority,9,89.5,Credit Card,0,14,5,0
INST_00316,Credit Union,North America,Professional,1,232,2111.04,15652,11,41638.13,10,Standard,0,83.6,Invoice,1,8,4,0
INST_00317,Bank,Middle East,Basic,6,198,50.0,234594,736,26815.86,8,Premium,4,81.1,ACH,8,23,2,1
INST_00318,Bank,North America,Professional,33,3700,91.22,58447,525,2718.21,4,Priority,27,62.8,Invoice,1,17,8,0
INST_00319,Bank,Europe,Basic,21,9745,168.92,14879,28,30951.54,6,Priority,7,89.6,Credit Card,1,24,4,1
INST_00320,Credit Union,North America,Professional,36,1088,110.61,41066,570,5780.12,11,Standard,3,91.4,Credit Card,6,14,3,0
INST_00321,Insurance Company,North America,Basic,32,36502,2470.01,7880,2640,1386.95,9,Priority,1,87.9,Wire Transfer,8,33,4,1
INST_00322,Investment Firm,Europe,Enterprise,1,8976,1824.78,117071,2047,2406.2,9,Priority,3,71.9,Invoice,3,34,9,0
INST_00323,Bank,Middle East,Basic,53,763,820.93,116995,2664,38556.53,7,Standard,4,53.1,Wire Transfer,0,28,2,1
INST_00324,Payment Processor,North America,Basic,6,3122,187.66,26406,403,111777.76,6,Priority,6,75.5,ACH,9,10,2,0
INST_00325,Insurance Company,Europe,Basic,19,122442,2002.32,31134,107,7940.45,9,Standard,28,77.6,Wire Transfer,4,5,3,0
INST_00326,Investment Firm,North America,Professional,24,462,59.99,4923,71,2101.05,10,Standard,4,97.4,ACH,13,15,8,0
INST_00327,Investment Firm,North America,Basic,4,6584,5273.13,2898,143,4074.99,7,Premium,3,72.8,ACH,1,15,1,1
INST_00328,Credit Union,Europe,Professional,89,1836,177.41,12520,30,1566.08,5,Priority,2,74.4,Invoice,0,29,4,0
INST_00329,Bank,Europe,Enterprise,16,8607,294.58,19320,77,1948.58,6,Standard,10,53.8,ACH,1,0,6,1
INST_00330,Credit Union,North America,Professional,1,19948,241.0,108438,1473,1681.48,8,Priority,4,65.3,ACH,1,3,6,0
INST_00331,Insurance Company,North America,Professional,66,1670,111.3,87872,8,4363.3,8,Standard,9,58.6,Credit Card,8,12,5,0
INST_00332,Bank,North America,Basic,21,15968,4064.86,29063,9,5890.06,8,Standard,2,86.0,Wire Transfer,0,4,7,1
INST_00333,Bank,North America,Professional,28,83433,1039.69,131374,661,3935.36,4,Standard,3,78.9,Wire Transfer,8,13,6,0
INST_00334,Bank,Middle East,Basic,17,3292,1734.66,5349,79,3526.34,8,Standard,21,55.3,Wire Transfer,5,7,6,0
INST_00335,Bank,Latin America,Professional,43,9675,92.91,110857,4,15378.68,9,Priority,1,90.9,Credit Card,12,35,2,0
INST_00336,Payment Processor,North America,Basic,1,1229,501.26,6730,132,3484.87,11,Priority,2,58.6,Wire Transfer,3,18,4,1
INST_00337,Insurance Company,Europe,Professional,7,3068,753.88,141427,102,3837.12,4,Standard,4,78.9,Wire Transfer,1,22,5,0
INST_00338,Credit Union,Latin America,Professional,15,2286,558.31,21589,68,3771.24,6,Standard,5,79.4,Invoice,11,29,6,0
INST_00339,Bank,North America,Enterprise,1,9851,100.24,1099,509,49758.25,9,Standard,0,57.9,Credit Card,0,18,6,1
INST_00340,Credit Union,Asia Pacific,Basic,29,18160,1466.45,65856,13,2352.37,9,Priority,24,71.3,Credit Card,12,16,5,0
INST_00341,Credit Union,Latin America,Professional,12,2528,466.78,74185,151,12021.41,13,Standard,2,89.1,Wire Transfer,4,21,3,0
INST_00342,Bank,North America,Basic,7,29745,128.26,11104,101,1599.48,7,Standard,0,20.0,Invoice,0,5,2,1
INST_00343,Credit Union,North America,Professional,1,29586,50.0,12620,158,8307.53,11,Standard,2,94.6,Credit Card,1,29,4,0
INST_00344,Credit Union,Middle East,Enterprise,30,10617,835.47,17338,6,11151.73,9,Standard,3,76.2,Invoice,4,22,9,0
INST_00345,Investment Firm,Europe,Professional,43,1374,7635.37,1226,57,24993.95,5,Priority,1,62.6,Credit Card,0,33,4,0
INST_00346,Investment Firm,North America,Professional,12,1190,119.31,634,153,2761.69,6,Standard,1,90.0,Credit Card,0,26,5,0
INST_00347,Bank,North America,Enterprise,19,881,494.99,155195,393,924.32,9,Standard,4,81.7,Credit Card,3,10,5,0
INST_00348,Credit Union,Europe,Professional,6,12378,1529.35,6399,4119,1516.29,6,Priority,11,74.8,Credit Card,0,29,5,1
INST_00349,Investment Firm,Asia Pacific,Professional,23,484,87.92,356074,633,20885.54,17,Standard,8,79.5,ACH,7,3,11,0
INST_00350,Credit Union,Asia Pacific,Professional,1,8227,226.8,172060,340,111594.54,6,Standard,3,85.3,Wire Transfer,5,4,3,1
INST_00351,Payment Processor,Middle East,Professional,16,588,143.71,231143,1463,17183.07,10,Priority,0,80.7,ACH,13,32,3,0
INST_00352,Investment Firm,North America,Basic,24,10252,1315.03,8304,85,740.1,9,Standard,21,67.8,Wire Transfer,8,5,7,0
INST_00353,Bank,Europe,Enterprise,60,3058,1979.55,1973,2433,16333.6,7,Premium,2,48.6,Wire Transfer,0,3,5,0
INST_00354,Bank,Europe,Professional,11,22036,488.26,4314,1112,1193.1,6,Standard,0,90.3,Wire Transfer,1,35,7,0
INST_00355,Investment Firm,Europe,Basic,34,16517,146.92,11274,66,2911.1,12,Premium,2,38.4,Wire Transfer,1,14,6,0
INST_00356,Bank,North America,Professional,21,25657,237.14,626,4736,6508.38,7,Priority,8,77.4,Wire Transfer,2,26,2,0
INST_00357,Investment Firm,Middle East,Professional,62,26668,189.31,10795,331,8375.39,4,Premium,2,82.5,Wire Transfer,3,26,5,0
INST_00358,Payment Processor,Latin America,Basic,12,3697,124.87,16276,7687,5421.69,16,Standard,1,68.1,ACH,3,10,6,1
INST_00359,Investment Firm,Europe,Professional,9,524,356.94,3160,256,1994.87,8,Standard,2,89.8,Wire Transfer,1,3,9,1
INST_00360,Credit Union,Europe,Enterprise,52,614,804.15,4625,53,24099.28,7,Priority,5,65.5,Credit Card,12,5,8,0
INST_00361,Investment Firm,North America,Enterprise,1,130,726.55,15821,37,2227.53,5,Premium,14,63.2,Credit Card,0,14,10,1
INST_00362,Credit Union,Europe,Enterprise,3,586,399.46,37587,78,32265.99,7,Priority,0,58.8,ACH,0,34,8,1
INST_00363,Credit Union,Asia Pacific,Enterprise,2,3305,432.02,5789,53,639.66,13,Priority,1,79.7,Invoice,7,13,7,1
INST_00364,Payment Processor,Europe,Basic,44,1287,365.82,34145,1463,6790.61,11,Priority,3,58.8,ACH,1,32,4,0
INST_00365,Credit Union,Middle East,Professional,1,2275,85.06,27045,140,781.15,11,Standard,0,59.7,Credit Card,6,29,7,0
INST_00366,Payment Processor,Europe,Enterprise,47,6242,488.9,23631,8,1406.52,10,Premium,27,73.6,Wire Transfer,1,19,7,0
INST_00367,Payment Processor,North America,Professional,14,1889,200.27,8283,217,2276.7,7,Standard,14,62.9,ACH,4,3,5,0
INST_00368,Bank,Asia Pacific,Professional,1,554,80.09,2980,186,48093.78,5,Standard,0,47.0,ACH,10,26,8,1
INST_00369,Bank,North America,Professional,12,2752,629.45,280597,63,34962.7,8,Priority,16,78.3,Credit Card,1,24,5,0
INST_00370,Bank,North America,Professional,4,774,193.63,56695,240,18240.02,10,Priority,2,40.8,ACH,6,16,7,0
INST_00371,Bank,North America,Enterprise,23,1985,530.23,99568,137,5166.39,7,Priority,2,89.8,Credit Card,8,17,7,0
INST_00372,Bank,Europe,Professional,27,22340,1115.62,19429,464,6516.47,8,Standard,2,93.7,ACH,18,1,8,0
INST_00373,Investment Firm,Asia Pacific,Professional,16,1986,128.99,17222,417,32850.38,9,Standard,0,91.3,Wire Transfer,1,13,4,0
INST_00374,Bank,Europe,Enterprise,1,42465,450.58,45981,286,14072.22,3,Priority,10,68.0,Invoice,3,15,6,1
INST_00375,Bank,Asia Pacific,Professional,25,25526,50.0,1405,14,5049.34,14,Standard,1,41.4,Wire Transfer,1,6,7,0
INST_00376,Insurance Company,Europe,Basic,44,1250,2537.77,4138,6729,45707.03,9,Priority,1,49.5,Credit Card,2,7,5,0
INST_00377,Bank,North America,Professional,30,563,78.97,6656,9,16677.14,8,Premium,10,86.4,Invoice,0,9,5,0
INST_00378,Insurance Company,Asia Pacific,Enterprise,42,2754,217.5,11138,117,7070.1,4,Premium,0,85.0,ACH,11,18,5,0
INST_00379,Bank,North America,Professional,5,16814,2010.33,5886,20,2468.92,11,Standard,2,68.4,ACH,1,2,3,0
INST_00380,Bank,North America,Professional,52,1428,304.47,36286,302,2156.27,6,Standard,5,54.6,Wire Transfer,22,17,5,0
INST_00381,Investment Firm,Europe,Professional,9,11639,95.88,24888,190,2968.28,9,Standard,0,69.6,Wire Transfer,2,12,4,0
INST_00382,Investment Firm,North America,Basic,1,18263,949.26,177956,109,9754.52,12,Standard,3,66.8,Wire Transfer,2,18,6,1
INST_00383,Payment Processor,North America,Enterprise,44,933,923.93,900439,2280,17217.37,6,Priority,3,68.1,Wire Transfer,3,19,5,0
INST_00384,Insurance Company,Europe,Enterprise,68,1081,188.7,3313,1091,563.16,7,Standard,2,65.0,Wire Transfer,0,29,2,0
INST_00385,Insurance Company,Europe,Basic,25,8681,214.88,27472,82,500.0,9,Standard,2,85.4,Invoice,9,13,4,0
INST_00386,Bank,Europe,Basic,6,3743,239.25,27399,631,1179.4,9,Priority,2,88.5,Credit Card,8,29,6,1
INST_00387,Bank,Middle East,Enterprise,6,1065,314.68,21562,2481,2666.4,12,Standard,3,75.3,Wire Transfer,8,3,0,0
INST_00388,Insurance Company,Europe,Enterprise,15,1757,50.0,4327,1077,29552.42,12,Premium,0,77.4,Invoice,2,0,2,1
INST_00389,Insurance Company,Latin America,Enterprise,54,2681,324.5,5564,116,3227.21,8,Priority,1,51.0,ACH,2,6,5,0
INST_00390,Payment Processor,North America,Enterprise,3,285,3431.31,31590,8,7202.33,8,Standard,16,63.1,Invoice,15,20,4,0
INST_00391,Credit Union,Europe,Professional,41,9399,137.67,5334,266,9199.06,4,Standard,20,70.3,ACH,4,28,4,0
